Time,Symbol,Funding Interval,Funding Rate
2022-04-10 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0027%
2022-04-10 12:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0248%
2022-04-10 04:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0397%
2022-04-09 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-09 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-09 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-08 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-08 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-08 04:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0034%
2022-04-07 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0068%
2022-04-07 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-07 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-06 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-06 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-06 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0077%
2022-04-05 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-05 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-05 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-04 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-04 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-04 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-03 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-03 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-03 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-02 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-02 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-02 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-01 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-01 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-04-01 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-31 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-31 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-31 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-30 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-30 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-30 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-29 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-29 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-29 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-28 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-28 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-28 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-27 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-27 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-27 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-26 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-26 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-26 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-25 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-25 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-25 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-24 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-24 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-24 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-23 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-23 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-23 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-22 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-22 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-22 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-21 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-21 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-21 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-20 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-20 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-20 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-19 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-19 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-19 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0095%
2022-03-18 20:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0105%
2022-03-18 12:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0058%
2022-03-18 04:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0018%
2022-03-17 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0069%
2022-03-17 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0048%
2022-03-17 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-16 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0084%
2022-03-16 12:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0032%
2022-03-16 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0079%
2022-03-15 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-15 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0088%
2022-03-15 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-14 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-14 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-14 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-13 20:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-13 12:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-13 04:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-12 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0095%
2022-03-12 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0055%
2022-03-12 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-11 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-11 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-11 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0095%
2022-03-10 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-10 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-10 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-09 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-09 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-09 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0089%
2022-03-08 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-08 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-08 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-07 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-07 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-07 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-06 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-06 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-06 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0052%
2022-03-05 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0010%
2022-03-05 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0078%
2022-03-05 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-04 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-04 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-04 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-03 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-03 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-03 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-02 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-02 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-02 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-01 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-01 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-03-01 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-28 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-28 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0095%
2022-02-28 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-27 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-27 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-27 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-26 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-26 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-26 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-25 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-25 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-25 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-24 19:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0006%
2022-02-24 11:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0049%
2022-02-24 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0065%
2022-02-23 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0025%
2022-02-23 11:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0114%
2022-02-23 03:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0149%
2022-02-22 19:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0053%
2022-02-22 11:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0076%
2022-02-22 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-21 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-21 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-21 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0040%
2022-02-20 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-20 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-20 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-19 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-19 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-19 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-18 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-18 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0091%
2022-02-18 03:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0043%
2022-02-17 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-17 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-17 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-16 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-16 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-16 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-15 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-15 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0049%
2022-02-15 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-14 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-14 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-14 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-13 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-13 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-13 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-12 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-12 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-12 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-11 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-11 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-11 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-10 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-10 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-10 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-09 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-09 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-09 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-08 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-08 11:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0041%
2022-02-08 03:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0195%
2022-02-07 19:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0213%
2022-02-07 11:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0297%
2022-02-07 03:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0158%
2022-02-06 19:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0100%
2022-02-06 11:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0098%
2022-02-06 03:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0077%
2022-02-05 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-05 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0000%
2022-02-05 03:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0025%
2022-02-04 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-04 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-04 03:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0184%
2022-02-03 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0017%
2022-02-03 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-03 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-02 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0036%
2022-02-02 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-02 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-01 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-01 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-02-01 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-31 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-31 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-31 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-30 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-30 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-30 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-29 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-29 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-29 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-28 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0098%
2022-01-28 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-28 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-27 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-27 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0052%
2022-01-27 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-26 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-26 11:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0017%
2022-01-26 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-25 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-25 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-25 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-24 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0016%
2022-01-24 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-24 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-23 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0094%
2022-01-23 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-23 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-22 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-22 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-22 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-21 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-21 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-21 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-20 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-20 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-20 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-19 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-19 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-19 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-18 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-18 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-18 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-17 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-17 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-17 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-16 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-16 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-16 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-15 19:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0031%
2022-01-15 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-15 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-14 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-14 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-14 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-13 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-13 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-13 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-12 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-12 11:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0058%
2022-01-12 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-11 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-11 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0088%
2022-01-11 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-10 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-10 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-09 19:00:00,ETHUSD ETH-Margin,every 8 hours,-0.0017%
2022-01-09 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-09 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-08 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-08 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-08 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-07 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-07 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-07 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-06 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-06 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-06 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-05 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-05 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-05 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-04 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-04 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-04 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-03 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-03 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-03 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-02 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-02 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-02 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-01 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-01 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2022-01-01 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-31 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-31 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-31 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-30 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-30 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-30 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-29 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-29 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-29 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-28 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-28 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-28 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-27 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-27 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-27 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-26 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-26 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-26 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-25 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-25 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-25 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-24 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-24 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-24 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-23 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-23 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-23 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-22 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-22 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-22 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-21 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-21 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-21 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-20 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-20 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-20 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-19 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-19 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-19 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-18 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-18 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-18 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-17 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-17 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-17 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-16 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-16 11:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-16 03:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
2021-12-15 19:00:00,ETHUSD ETH-Margin,every 8 hours,0.0100%
